time[s]	u[ft/s]	v[ft/s]	w[ft/s]	p[rad/s]	q[rad/s]	r[rad/s]	xf[ft]	yf[ft]	zf[ft]	e0	ex	ey	ez
8.7000000000E+00	3.7053979920E-03	0.0000000000E+00	2.9239871305E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917955022E+01	0.0000000000E+00	3.1199958626E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.7100000000E+00	3.6648475886E-03	0.0000000000E+00	2.9239859489E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2917991873E+01	0.0000000000E+00	3.1492357279E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.7200000000E+00	3.6247409679E-03	0.0000000000E+00	2.9239847935E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918028320E+01	0.0000000000E+00	3.1784755816E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.7300000000E+00	3.5850732727E-03	0.0000000000E+00	2.9239836634E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918064369E+01	0.0000000000E+00	3.2077154239E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.7400000000E+00	3.5458396989E-03	0.0000000000E+00	2.9239825584E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918100023E+01	0.0000000000E+00	3.2369552550E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.7500000000E+00	3.5070354950E-03	0.0000000000E+00	2.9239814777E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918135287E+01	0.0000000000E+00	3.2661950751E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.7600000000E+00	3.4686559617E-03	0.0000000000E+00	2.9239804209E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918170165E+01	0.0000000000E+00	3.2954348846E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.7700000000E+00	3.4306964508E-03	0.0000000000E+00	2.9239793875E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918204662E+01	0.0000000000E+00	3.3246746836E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.7800000000E+00	3.3931523652E-03	0.0000000000E+00	2.9239783770E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918238781E+01	0.0000000000E+00	3.3539144724E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.7900000000E+00	3.3560191583E-03	0.0000000000E+00	2.9239773889E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918272526E+01	0.0000000000E+00	3.3831542513E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.8000000000E+00	3.3192923330E-03	0.0000000000E+00	2.9239764228E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918305902E+01	0.0000000000E+00	3.4123940203E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.8100000000E+00	3.2829674414E-03	0.0000000000E+00	2.9239754780E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918338913E+01	0.0000000000E+00	3.4416337798E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.8200000000E+00	3.2470400845E-03	0.0000000000E+00	2.9239745543E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918371563E+01	0.0000000000E+00	3.4708735299E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.8300000000E+00	3.2115059115E-03	0.0000000000E+00	2.9239736511E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918403855E+01	0.0000000000E+00	3.5001132709E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.8400000000E+00	3.1763606189E-03	0.0000000000E+00	2.9239727681E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918435794E+01	0.0000000000E+00	3.5293530030E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.8500000000E+00	3.1415999507E-03	0.0000000000E+00	2.9239719047E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918467384E+01	0.0000000000E+00	3.5585927264E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.8600000000E+00	3.1072196972E-03	0.0000000000E+00	2.9239710606E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918498628E+01	0.0000000000E+00	3.5878324412E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.8700000000E+00	3.0732156948E-03	0.0000000000E+00	2.9239702353E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918529530E+01	0.0000000000E+00	3.6170721476E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.8800000000E+00	3.0395838258E-03	0.0000000000E+00	2.9239694285E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918560093E+01	0.0000000000E+00	3.6463118459E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.8900000000E+00	3.0063200172E-03	0.0000000000E+00	2.9239686398E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918590322E+01	0.0000000000E+00	3.6755515363E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.9000000000E+00	2.9734202408E-03	0.0000000000E+00	2.9239678687E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918620221E+01	0.0000000000E+00	3.7047912188E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.9100000000E+00	2.9408805124E-03	0.0000000000E+00	2.9239671150E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918649792E+01	0.0000000000E+00	3.7340308937E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.9200000000E+00	2.9086968914E-03	0.0000000000E+00	2.9239663782E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918679040E+01	0.0000000000E+00	3.7632705612E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.9300000000E+00	2.8768654804E-03	0.0000000000E+00	2.9239656579E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918707967E+01	0.0000000000E+00	3.7925102213E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.9400000000E+00	2.8453824248E-03	0.0000000000E+00	2.9239649539E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918736578E+01	0.0000000000E+00	3.8217498744E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.9500000000E+00	2.8142439118E-03	0.0000000000E+00	2.9239642657E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918764876E+01	0.0000000000E+00	3.8509895205E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.9600000000E+00	2.7834461707E-03	0.0000000000E+00	2.9239635931E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918792864E+01	0.0000000000E+00	3.8802291597E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.9700000000E+00	2.7529854720E-03	0.0000000000E+00	2.9239629357E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918820546E+01	0.0000000000E+00	3.9094687924E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.9800000000E+00	2.7228581269E-03	0.0000000000E+00	2.9239622932E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918847925E+01	0.0000000000E+00	3.9387084185E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
8.9900000000E+00	2.6930604871E-03	0.0000000000E+00	2.9239616652E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918875004E+01	0.0000000000E+00	3.9679480383E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.0000000000E+00	2.6635889441E-03	0.0000000000E+00	2.9239610515E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918901787E+01	0.0000000000E+00	3.9971876519E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.0100000000E+00	2.6344399292E-03	0.0000000000E+00	2.9239604518E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918928277E+01	0.0000000000E+00	4.0264272594E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.0200000000E+00	2.6056099123E-03	0.0000000000E+00	2.9239598657E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918954477E+01	0.0000000000E+00	4.0556668609E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.0300000000E+00	2.5770954023E-03	0.0000000000E+00	2.9239592930E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2918980390E+01	0.0000000000E+00	4.0849064567E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.0400000000E+00	2.5488929463E-03	0.0000000000E+00	2.9239587333E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919006020E+01	0.0000000000E+00	4.1141460468E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.0500000000E+00	2.5209991290E-03	0.0000000000E+00	2.9239581865E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919031369E+01	0.0000000000E+00	4.1433856314E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.0600000000E+00	2.4934105726E-03	0.0000000000E+00	2.9239576522E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919056441E+01	0.0000000000E+00	4.1726252106E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.0700000000E+00	2.4661239363E-03	0.0000000000E+00	2.9239571302E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919081238E+01	0.0000000000E+00	4.2018647845E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.0800000000E+00	2.4391359158E-03	0.0000000000E+00	2.9239566201E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919105764E+01	0.0000000000E+00	4.2311043533E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.0900000000E+00	2.4124432430E-03	0.0000000000E+00	2.9239561218E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919130022E+01	0.0000000000E+00	4.2603439170E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.1000000000E+00	2.3860426855E-03	0.0000000000E+00	2.9239556350E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919154014E+01	0.0000000000E+00	4.2895834757E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.1100000000E+00	2.3599310465E-03	0.0000000000E+00	2.9239551595E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919177744E+01	0.0000000000E+00	4.3188230297E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.1200000000E+00	2.3341051639E-03	0.0000000000E+00	2.9239546949E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919201214E+01	0.0000000000E+00	4.3480625790E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.1300000000E+00	2.3085619104E-03	0.0000000000E+00	2.9239542412E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919224427E+01	0.0000000000E+00	4.3773021236E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.1400000000E+00	2.2832981930E-03	0.0000000000E+00	2.9239537980E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919247386E+01	0.0000000000E+00	4.4065416638E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.1500000000E+00	2.2583109522E-03	0.0000000000E+00	2.9239533651E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919270094E+01	0.0000000000E+00	4.4357811996E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.1600000000E+00	2.2335971624E-03	0.0000000000E+00	2.9239529423E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919292553E+01	0.0000000000E+00	4.4650207311E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.1700000000E+00	2.2091538308E-03	0.0000000000E+00	2.9239525295E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919314767E+01	0.0000000000E+00	4.4942602585E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.1800000000E+00	2.1849779977E-03	0.0000000000E+00	2.9239521263E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919336737E+01	0.0000000000E+00	4.5234997818E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.1900000000E+00	2.1610667354E-03	0.0000000000E+00	2.9239517325E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919358467E+01	0.0000000000E+00	4.5527393011E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.2000000000E+00	2.1374171485E-03	0.0000000000E+00	2.9239513481E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919379959E+01	0.0000000000E+00	4.5819788165E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.2100000000E+00	2.1140263732E-03	0.0000000000E+00	2.9239509727E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919401216E+01	0.0000000000E+00	4.6112183280E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.2200000000E+00	2.0908915771E-03	0.0000000000E+00	2.9239506062E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919422241E+01	0.0000000000E+00	4.6404578359E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.2300000000E+00	2.0680099588E-03	0.0000000000E+00	2.9239502484E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919443035E+01	0.0000000000E+00	4.6696973402E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.2400000000E+00	2.0453787475E-03	0.0000000000E+00	2.9239498991E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919463602E+01	0.0000000000E+00	4.6989368409E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.2500000000E+00	2.0229952028E-03	0.0000000000E+00	2.9239495581E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919483943E+01	0.0000000000E+00	4.7281763382E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.2600000000E+00	2.0008566142E-03	0.0000000000E+00	2.9239492253E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919504063E+01	0.0000000000E+00	4.7574158321E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.2700000000E+00	1.9789603009E-03	0.0000000000E+00	2.9239489004E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919523961E+01	0.0000000000E+00	4.7866553227E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.2800000000E+00	1.9573036115E-03	0.0000000000E+00	2.9239485834E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919543643E+01	0.0000000000E+00	4.8158948102E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.2900000000E+00	1.9358839235E-03	0.0000000000E+00	2.9239482740E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919563108E+01	0.0000000000E+00	4.8451342944E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.3000000000E+00	1.9146986434E-03	0.0000000000E+00	2.9239479720E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919582361E+01	0.0000000000E+00	4.8743737757E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.3100000000E+00	1.8937452056E-03	0.0000000000E+00	2.9239476774E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919601403E+01	0.0000000000E+00	4.9036132539E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.3200000000E+00	1.8730210730E-03	0.0000000000E+00	2.9239473900E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919620237E+01	0.0000000000E+00	4.9328527292E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.3300000000E+00	1.8525237362E-03	0.0000000000E+00	2.9239471096E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919638864E+01	0.0000000000E+00	4.9620922017E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.3400000000E+00	1.8322507130E-03	0.0000000000E+00	2.9239468360E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919657288E+01	0.0000000000E+00	4.9913316714E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.3500000000E+00	1.8121995486E-03	0.0000000000E+00	2.9239465691E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919675510E+01	0.0000000000E+00	5.0205711385E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.3600000000E+00	1.7923678150E-03	0.0000000000E+00	2.9239463088E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919693533E+01	0.0000000000E+00	5.0498106028E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.3700000000E+00	1.7727531109E-03	0.0000000000E+00	2.9239460550E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919711358E+01	0.0000000000E+00	5.0790500647E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.3800000000E+00	1.7533530610E-03	0.0000000000E+00	2.9239458074E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919728988E+01	0.0000000000E+00	5.1082895240E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.3900000000E+00	1.7341653164E-03	0.0000000000E+00	2.9239455660E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919746426E+01	0.0000000000E+00	5.1375289808E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.4000000000E+00	1.7151875534E-03	0.0000000000E+00	2.9239453306E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919763672E+01	0.0000000000E+00	5.1667684353E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.4100000000E+00	1.6964174742E-03	0.0000000000E+00	2.9239451012E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919780730E+01	0.0000000000E+00	5.1960078875E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.4200000000E+00	1.6778528059E-03	0.0000000000E+00	2.9239448775E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919797601E+01	0.0000000000E+00	5.2252473374E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.4300000000E+00	1.6594913006E-03	0.0000000000E+00	2.9239446595E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919814288E+01	0.0000000000E+00	5.2544867850E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.4400000000E+00	1.6413307348E-03	0.0000000000E+00	2.9239444469E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919830792E+01	0.0000000000E+00	5.2837262306E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.4500000000E+00	1.6233689095E-03	0.0000000000E+00	2.9239442399E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919847115E+01	0.0000000000E+00	5.3129656740E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.4600000000E+00	1.6056036498E-03	0.0000000000E+00	2.9239440381E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919863260E+01	0.0000000000E+00	5.3422051154E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.4700000000E+00	1.5880328045E-03	0.0000000000E+00	2.9239438415E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919879228E+01	0.0000000000E+00	5.3714445548E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.4800000000E+00	1.5706542460E-03	0.0000000000E+00	2.9239436499E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919895021E+01	0.0000000000E+00	5.4006839922E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.4900000000E+00	1.5534658699E-03	0.0000000000E+00	2.9239434634E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919910642E+01	0.0000000000E+00	5.4299234278E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.5000000000E+00	1.5364655950E-03	0.0000000000E+00	2.9239432817E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919926091E+01	0.0000000000E+00	5.4591628615E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.5100000000E+00	1.5196513627E-03	0.0000000000E+00	2.9239431047E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919941372E+01	0.0000000000E+00	5.4884022934E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.5200000000E+00	1.5030211370E-03	0.0000000000E+00	2.9239429325E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919956485E+01	0.0000000000E+00	5.5176417236E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.5300000000E+00	1.4865729043E-03	0.0000000000E+00	2.9239427647E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919971433E+01	0.0000000000E+00	5.5468811521E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.5400000000E+00	1.4703046728E-03	0.0000000000E+00	2.9239426015E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2919986217E+01	0.0000000000E+00	5.5761205789E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.5500000000E+00	1.4542144727E-03	0.0000000000E+00	2.9239424426E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2920000839E+01	0.0000000000E+00	5.6053600041E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.5600000000E+00	1.4383003556E-03	0.0000000000E+00	2.9239422880E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2920015302E+01	0.0000000000E+00	5.6345994278E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.5700000000E+00	1.4225603945E-03	0.0000000000E+00	2.9239421376E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2920029606E+01	0.0000000000E+00	5.6638388499E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.5800000000E+00	1.4069926837E-03	0.0000000000E+00	2.9239419912E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2920043754E+01	0.0000000000E+00	5.6930782706E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.5900000000E+00	1.3915953379E-03	0.0000000000E+00	2.9239418489E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2920057746E+01	0.0000000000E+00	5.7223176898E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
9.6000000000E+00	1.3763664928E-03	0.0000000000E+00	2.9239417105E+01	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00	4.2920071586E+01	0.0000000000E+00	5.7515571075E+01	1.0000000000E+00	0.0000000000E+00	0.0000000000E+00	0.0000000000E+00
