         t[s]                   u[ft/s]               v[ft/s]                 w[ft/s]                p[rad/s]             q[rad/s]            r[rad/s]                x[ft]                  y[ft]                  z[ft]                    e0                   ex                      ey                   ez
   0.1180000000000E+01   0.4276396976192E+02   0.0000000000000E+00  -0.1194980093102E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6347851134664E+02   0.0000000000000E+00  -0.4536851103200E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1190000000000E+01   0.4264085588738E+02   0.0000000000000E+00  -0.1159412236130E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6390553469298E+02   0.0000000000000E+00  -0.4548622965990E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1200000000000E+01   0.4251867266764E+02   0.0000000000000E+00  -0.1123962226899E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6433133156655E+02   0.0000000000000E+00  -0.4560039740744E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1210000000000E+01   0.4239740494485E+02   0.0000000000000E+00  -0.1088628528931E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6475591119796E+02   0.0000000000000E+00  -0.4571102598228E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1220000000000E+01   0.4227703773602E+02   0.0000000000000E+00  -0.1053409638155E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6517928266713E+02   0.0000000000000E+00  -0.4581812694008E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1230000000000E+01   0.4215755622994E+02   0.0000000000000E+00  -0.1018304082530E+02   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6560145490500E+02   0.0000000000000E+00  -0.4592171168770E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1240000000000E+01   0.4203894578428E+02   0.0000000000000E+00  -0.9833104216621E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6602243669524E+02   0.0000000000000E+00  -0.4602179148637E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1250000000000E+01   0.4192119192265E+02   0.0000000000000E+00  -0.9484272464406E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6644223667594E+02   0.0000000000000E+00  -0.4611837745485E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1260000000000E+01   0.4180428033199E+02   0.0000000000000E+00  -0.9136531786829E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6686086334124E+02   0.0000000000000E+00  -0.4621148057253E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
   0.1270000000000E+01   0.4168819685981E+02   0.0000000000000E+00  -0.8789868707838E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00   0.6727832504296E+02   0.0000000000000E+00  -0.4630111168254E+02   0.1000000000000E+01   0.0000000000000E+00   0.0000000000000E+00   0.0000000000000E+00
